x;y;z;E;n;objname;pgc;al2000;de2000;r
-21;21;20;1;1;PGC2036230;2036230;8,9892974;33,6433936;817982,786086302
-36;2;24;1;1;PGC2036390;2036390;11,7713295;33,6517564;997565,049437967
-17;14;14;1;1;PGC2036445;2036445;9,3730933;33,6546842;607323,686983075
-26;18;21;1;1;PGC2036575;2036575;9,6258069;33,661912;866270,897170013
-16;26;20;1;1;PGC2036702;2036702;8,1869453;33,6671349;848731,808253751
-19;10;14;1;1;PGC2036872;2036872;10,0558905;33,6773498;607371,435324302
-20;17;17;1;1;PGC2037094;2037094;9,2956385;33,6895314;713073,628894889
-24;19;20;1;0;PGC2037158;2037158;9,431561;33,6929826;843221,082908447
-18;15;16;1;0;PGC2037469;2037469;9,2534229;33,7128851;657177,268609953
-25;0;16;1;1;PGC2037553;2037553;11,9612477;33,717858;678811,033816672
-21;22;21;1;1;PGC2038868;2038868;8,9280132;33,7913034;850916,593533241
-20;10;15;1;1;PGC2039003;2039003;10,2345064;33,7983872;617098,543590547
-22;13;17;1;0;PGC2039175;2039175;9,9413531;33,8085509;701682,02929961
-18;17;17;1;1;PGC2039349;2039349;9,1047861;33,8183627;697909,912723868
-22;20;20;1;1;PGC2039383;2039383;9,1261863;33,8207999;825481,095706889
-28;21;23;1;0;PGC2039464;2039464;9,4958603;33,8247301;964018,559719407
-18;18;17;1;1;PGC2039496;2039496;9,0241946;33,8268686;699755,216373946
-21;23;21;1;0;PGC2039681;2039681;8,8941725;33,836538;862480,98627631
-23;25;23;1;0;PGC2040826;2040826;8,8099386;33,9063416;930776,311472411
-22;13;17;1;0;PGC2040952;2040952;9,964802;33,9144943;701661,981837198
-23;22;21;1;0;PGC2040920;2040920;9,1451421;33,9124794;879885,84841626
-16;15;15;1;1;PGC2041013;2041013;9,0837538;33,9184486;607270,900808019
-22;24;22;1;0;PGC2041097;2041097;8,8324499;33,9231026;887959,867799016
-17;26;20;1;0;PGC2041165;2041165;8,2207366;33,9270083;846802,390279049
-27;10;19;1;0;PGC2041416;2041416;10,62788;33,9445334;806410,5540665
-24;11;18;1;1;PGC2041536;2041536;10,4107629;33,9519886;740233,593338314
-35;7;24;1;1;PGC2041790;2041790;11,2470479;33,9683092;983829,673406639
-22;5;15;1;0;PGC2041984;2041984;11,1271454;33,9804106;614956,323825145
-22;24;22;1;0;PGC2042089;2042089;8,8266935;33,9875406;913224,630488556
-30;10;22;1;0;PGC2042174;2042174;10,7480268;33,9931001;888042,49673017
-16;15;15;1;1;PGC2042357;2042357;9,1274667;34,0061385;605440,840724438
-26;10;19;1;1;PGC2042440;2042440;10,5376534;34,0113498;788967,897730049
-22;7;16;1;0;PGC2042592;2042592;10,7910946;34,0197312;649770,999312861
-22;21;21;1;1;PGC2042613;2042613;9,1276946;34,0205433;851007,736566677
-17;13;14;1;1;PGC2042675;2042675;9,4277922;34,0252589;601421,986149537
-21;20;20;1;1;PGC2042770;2042770;9,0986141;34,0307961;810115,076979506
-21;9;15;1;1;PGC2042960;2042960;10,3664527;34,0443932;638145,925357385
-18;17;17;1;1;PGC2043015;2043015;9,1034494;34,0480515;691848,620546137
-33;8;23;1;0;PGC2043318;2043318;11,0833122;34,0664309;933048,442561887
-18;18;17;1;1;PGC2043662;2043662;8,9807163;34,0888265;703434,830472546
-18;31;24;1;0;PGC2043817;2043817;8,0339977;34,0987158;979363,945566811
-25;25;24;1;0;PGC2043937;2043937;9,0074688;34,1063732;987478,753526337
-16;21;18;1;0;PGC2044400;2044400;8,5443702;34,1339584;730495,590226832
-18;25;21;1;0;PGC2044883;2044883;8,418658;34,1642524;852801,555190209
-35;1;24;1;1;PGC2045243;2045243;11,8455173;34,1881412;980124,385945162
-22;24;22;1;0;PGC2045301;2045301;8,7849016;34,1912468;901458,627258526
-22;13;17;1;0;PGC2045744;2045744;9,9490151;34,2204785;713126,780646669
-14;23;19;1;0;PGC2045933;2045933;8,1149953;34,2316987;761460,980293784
-33;13;24;1;0;PGC2046241;2046241;10,5661818;34,2506321;979574,923223183
-31;1;21;1;0;PGC2046293;2046293;11,7696073;34,2531851;868785,562271977
-29;6;20;1;0;PGC2046777;2046777;11,1280231;34,283725;829632,608576782
-20;22;20;1;1;PGC2047047;2047047;8,8118274;34,2997581;814012,103511962
-26;18;22;1;1;PGC2047367;2047367;9,6788777;34,3216617;893822,007986429
-26;20;23;1;1;PGC2047461;2047461;9,5078803;34,3278761;922872,680472383
-22;15;18;1;0;PGC2047584;2047584;9,7142899;34,3358023;726730,923719804
-20;22;20;1;1;PGC2047710;2047710;8,8013795;34,3448113;819708,680387023
-27;10;20;1;0;PGC2047766;2047766;10,6382629;34,34751;804315,466397453
-19;17;17;1;0;PGC2047856;2047856;9,2090514;34,3537088;711252,682329991
-16;26;21;1;1;PGC2047887;2047887;8,1286272;34,3553164;852791,110300611
-19;20;19;1;0;PGC2048028;2048028;8,9230012;34,3640953;759801,889216725
-20;22;20;1;1;PGC2048177;2048177;8,8105629;34,3747244;821511,674375995
-23;21;21;1;1;PGC2048303;2048303;9,163074;34,3829066;874221,988574554
-27;10;20;1;0;PGC2048625;2048625;10,6534146;34,4030433;802584,740176602
-20;22;20;1;1;PGC2048594;2048594;8,8169934;34,4012313;814020,306360229
-13;23;18;1;1;PGC2048703;2048703;8,0035051;34,407911;751817,674249053
-35;2;24;1;0;PGC2048981;2048981;11,7639408;34,4242701;975830,145671029
-22;20;21;1;1;PGC2049131;2049131;9,1441833;34,4331355;841098,979916619
-19;17;18;1;0;PGC2049232;2049232;9,1891777;34,4394969;720993,340203795
-33;10;23;1;0;PGC2049743;2049743;10,8531993;34,4719737;948453,639094225
-14;22;18;1;0;PGC2050230;2050230;8,1722333;34,5036845;730400,492731959
-20;20;19;1;1;PGC2050322;2050322;8,9489692;34,5097393;794438,502959434
-28;22;24;1;0;PGC2050798;2050798;9,4352041;34,544658;979845,864695543
-25;16;20;1;1;PGC2050928;2050928;9,7663795;34,5533407;823746,102383514
-22;14;18;1;1;PGC2051337;2051337;9,8456711;34,578059;722905,542193533
-14;22;18;1;0;PGC2051395;2051395;8,1894064;34,5816362;732360,446160732
-26;18;22;1;1;PGC2051633;2051633;9,7215896;34,5973952;886049,470837888
-21;13;17;1;1;PGC2051806;2051806;9,8789479;34,6085778;680420,255656649
-32;7;23;1;1;PGC2052465;2052465;11,1489399;34,651247;911438,63348394
-22;21;21;1;1;PGC2052564;2052564;9,0786302;34,6571397;837371,090676921
-35;6;24;1;0;PGC2052677;2052677;11,2556959;34,6647681;981725,194161848
-24;11;18;1;1;PGC2052780;2052780;10,3578573;34,6718877;748007,531238897
-18;18;18;1;1;PGC2052908;2052908;8,9438801;34,6817884;713379,235029612
-33;2;23;1;1;PGC2053401;2053401;11,7393006;34,7135841;931074,079533788
-13;23;19;1;1;PGC2053493;2053493;8,0148666;34,7210649;753830,185833093
-27;9;20;1;1;PGC2053594;2053594;10,6869522;34,7270621;804260,964644738
-29;5;20;1;1;PGC2053732;2053732;11,2540682;34,7359345;821744,193497728
-23;22;22;1;1;PGC2053799;2053799;9,1275008;34,7392498;891837,498281433
-30;5;21;1;0;PGC2053833;2053833;11,3452108;34,7414798;839382,97312097
-25;25;24;1;0;PGC2054453;2054453;8,9800185;34,7818936;979451,740254933
-19;21;20;1;1;PGC2054526;2054526;8,7917879;34,7863564;810138,298778925
-24;16;20;1;1;PGC2054555;2054555;9,7740918;34,7884317;817978,150475446
-19;21;20;1;1;PGC2054785;2054785;8,8120903;34,8032874;794396,665744445
-17;29;23;1;1;PGC2054867;2054867;8,0607931;34,8090588;936383,406446634
-26;8;19;1;1;PGC2054970;2054970;10,8048103;34,8159646;752033,639682881
-22;13;18;1;1;PGC2055039;2055039;9,847096;34,8196445;717248,033235631
-27;9;20;1;1;PGC2055170;2055170;10,6636216;34,827728;800405,249824853
-26;8;19;1;1;PGC2055234;2055234;10,8033545;34,8313793;769310,674406601
-18;19;18;1;1;PGC2055783;2055783;8,8869609;34,8654887;728599,732872922
-21;13;17;1;1;PGC2056342;2056342;9,8720344;34,9015728;694054,255215283
-21;24;22;1;0;PGC2056425;2056425;8,781602;34,9066745;889813,641329471
-17;19;18;1;0;PGC2056580;2056580;8,818404;34,9167183;724718,773713548
-18;20;18;1;1;PGC2056772;2056772;8,8090452;34,9289139;742098,500216378
-31;2;22;1;0;PGC2057274;2057274;11,7172172;34,9617946;874379,380382567
-22;24;22;1;0;PGC2057473;2057473;8,8349534;34,9753333;895622,181538062
-18;19;18;1;1;PGC2057537;2057537;8,8697091;34,9791549;726664,372817211
-17;25;21;1;1;PGC2057666;2057666;8,3168182;34,9870486;854597,578102931
-25;23;23;1;1;PGC2057994;2057994;9,1495214;35,0091297;940539,369379946
-21;2;15;1;1;PGC2058355;2058355;11,4908322;35,0330026;603463,995777876
-18;20;19;1;0;PGC2058403;2058403;8,8452032;35,0356717;761460,739611697
-26;20;23;1;1;PGC2058437;2058437;9,5521187;35,0376384;920873,310461312
-24;20;22;1;1;PGC2059271;2059271;9,3334325;35,0912455;891828,280434179
-20;6;15;1;1;PGC2059621;2059621;10,8740387;35,1147686;603691,971535547
-22;23;22;1;0;PGC2059810;2059810;8,8666777;35,1264586;899582,687389989
-17;13;15;1;1;PGC2059919;2059919;9,5425572;35,1326926;614923,323127755
-22;23;22;1;0;PGC2059958;2059958;8,8589783;35,1347622;897540,39577332
-19;20;20;1;0;PGC2059974;2059974;8,8805946;35,1355996;782717,195593381
-19;20;20;1;0;PGC2060271;2060271;8,9089295;35,1556484;782716,948558539
-35;8;25;1;1;PGC2060404;2060404;11,1067181;35,1647407;997529,688766362
-18;20;19;1;0;PGC2060524;2060524;8,8073412;35,1722503;778971,195642872
-31;3;22;1;1;PGC2060606;2060606;11,5937434;35,1776553;876248,26990444
-19;24;22;1;1;PGC2060736;2060736;8,5010408;35,1869634;864352,025151179
-18;20;19;1;0;PGC2060828;2060828;8,8602732;35,1939126;769146,143347807
-28;18;23;1;1;PGC2061269;2061269;9,7487698;35,2245447;930944,945771729
-16;20;18;1;0;PGC2061646;2061646;8,5685825;35,2497583;738229,406690044
-17;25;21;1;1;PGC2061783;2061783;8,2422587;35,2591198;852759,24157777
-20;17;19;1;0;PGC2062145;2062145;9,2669471;35,2841882;751889,966043098
-23;5;17;1;1;PGC2062182;2062182;11,0856914;35,2858557;668975,862406804
-27;12;21;1;1;PGC2062310;2062310;10,4116197;35,2945226;829513,587805781
-22;23;23;1;0;PGC2062493;2062493;8,8759193;35,3052408;899584,940185909
-23;20;22;1;0;PGC2062929;2062929;9,2657113;35,333266;868532,090260358
-34;7;25;1;0;PGC2063017;2063017;11,1786657;35,3384802;975898,82658469
-18;20;19;1;0;PGC2063180;2063180;8,778017;35,3506033;751935,631181822
-20;8;15;1;1;PGC2063370;2063370;10,5164043;35,3650664;605523,478605779
-21;19;20;1;1;PGC2063486;2063486;9,2157127;35,3720543;796503,2730441
-22;20;21;1;1;PGC2063550;2063550;9,2344703;35,3755742;837439,807119817
-32;6;23;1;0;PGC2063605;2063605;11,2932972;35,3790009;926959,515259732
-17;19;18;1;0;PGC2063902;2063902;8,8166413;35,3975859;732387,81753469
-18;20;19;1;0;PGC2063984;2063984;8,765779;35,4032109;753909,579455563
-17;25;22;1;1;PGC2064113;2064113;8,3398148;35,411871;856492,329537923
-18;20;19;1;0;PGC2064214;2064214;8,7706171;35,4179055;757876,435649003
-24;26;25;1;0;PGC2064264;2064264;8,8264077;35,4213434;995176,640797554
-23;21;23;1;0;PGC2064513;2064513;9,1799846;35,4382615;893708,370530697
-26;21;23;1;1;PGC2064729;2064729;9,3906484;35,451253;928813,116149144
-22;13;18;1;1;PGC2064881;2064881;9,8776793;35,4611699;724793,650998905
-17;19;18;1;0;PGC2065000;2065000;8,7690361;35,4699532;734372,177996365
-18;24;21;1;0;PGC2065055;2065055;8,4118517;35,4740323;852820,303069704
-18;25;22;1;0;PGC2065303;2065303;8,4032634;35,4897862;856503,892520551
-14;22;19;1;0;PGC2065350;2065350;8,2310026;35,4928896;747922,809594998
-16;26;22;1;0;PGC2065901;2065901;8,177267;35,527581;858699,881055837
-21;16;19;1;1;PGC2065962;2065962;9,4965471;35,5310146;738241,32757425
-17;19;18;1;0;PGC2066302;2066302;8,7903755;35,5539587;732698,484457439
-17;30;25;1;1;PGC2066447;2066447;8,003742;35,5634788;981469,182810821
-18;24;22;1;0;PGC2066708;2066708;8,445407;35,5799373;862502,640795675
-17;30;25;1;1;PGC2066878;2066878;8,0102607;35,5909429;985326,544553559
-22;19;21;1;0;PGC2067029;2067029;9,3244917;35,6006125;825528,633494032
-18;25;22;1;0;PGC2067341;2067341;8,3444609;35,6182909;872213,248453176
-24;11;19;1;1;PGC2067436;2067436;10,3543594;35,6247209;753993,044233845
-15;22;19;1;1;PGC2067497;2067497;8,3006848;35,627921;743971,682224646
-19;19;19;1;0;PGC2067531;2067531;9,0724186;35,6296872;767555,375520188
-23;5;17;1;1;PGC2067684;2067684;11,0659177;35,6387813;667183,683801482
-15;22;19;1;1;PGC2067820;2067820;8,2700573;35,6478039;753801,817993365
-20;22;21;1;0;PGC2067966;2067966;8,7693543;35,6585179;837406,368974551
-18;11;15;1;1;PGC2068004;2068004;9,845087;35,6610201;605493,478640369
-19;28;24;1;0;PGC2068155;2068155;8,2887678;35,6693566;942515,142486702
-18;20;19;1;0;PGC2068637;2068637;8,7835213;35,6983506;761457,851438521
-19;18;19;1;1;PGC2068750;2068750;9,1647411;35,7048384;749959,511129104
-19;19;19;1;0;PGC2068965;2068965;8,9268915;35,7183154;761473,25528197
-20;19;19;1;0;PGC2069029;2069029;9,1238421;35,7231751;771257,743658666
-23;19;22;1;0;PGC2069611;2069611;9,326943;35,7631401;860648,320699752
-20;16;19;1;0;PGC2069702;2069702;9,3890914;35,7696049;734659,723461186
-24;21;23;1;0;PGC2070301;2070301;9,2590614;35,8085626;889883,044600118
-17;24;21;1;1;PGC2070687;2070687;8,3499205;35,8316724;845045,138682865
-15;21;19;1;1;PGC2070870;2070870;8,4553936;35,843315;734311,943515763
-29;2;21;1;0;PGC2071126;2071126;11,7396754;35,8611172;823905,578088352
-18;15;17;1;0;PGC2071421;2071421;9,3241015;35,8796435;657458,41525927
-17;18;18;1;1;PGC2071601;2071601;8,9138122;35,8907259;707471,91765389
-15;21;19;1;1;PGC2071645;2071645;8,3951185;35,8938357;745967,874349856
-24;8;18;1;1;PGC2071721;2071721;10,768615;35,8987541;728657,218626002
-23;10;18;1;0;PGC2071880;2071880;10,4571435;35,9087036;722953,43681726
-22;11;18;1;1;PGC2071828;2071828;10,1434166;35,9047656;707601,23859968
-17;20;19;1;0;PGC2071889;2071889;8,7796456;35,9093263;747978,420800274
-24;15;21;1;1;PGC2072314;2072314;9,8525879;35,9372516;818071,387858559
-18;24;22;1;0;PGC2072526;2072526;8,4788316;35,9499792;860600,237231236
-18;27;24;1;0;PGC2072760;2072760;8,2641209;35,9648621;920810,853816757
-30;1;22;1;1;PGC2073119;2073119;11,7736164;35,9844869;845332,270717807
-20;18;20;1;0;PGC2073070;2073070;9,1534692;35,9818157;771252,139991215
-24;10;19;1;0;PGC2073475;2073475;10,4086426;36,0072077;734466,386859253
-21;13;18;1;1;PGC2073581;2073581;9,9291552;36,0131282;705438,943729436
-20;18;20;1;0;PGC2073775;2073775;9,1706642;36,0267247;771254,576358362
-31;2;22;1;0;PGC2074400;2074400;11,6894522;36,065239;874472,635709107
-22;19;21;1;0;PGC2074447;2074447;9,2299046;36,0681265;837403,209602839
-17;25;22;1;1;PGC2074753;2074753;8,3110852;36,0870786;864383,759655036
-24;14;20;1;1;PGC2074775;2074775;9,98334;36,0882471;792768,600651072
-26;23;25;1;0;PGC2074876;2074876;9,2507231;36,0945426;973969,349139559
-24;22;24;1;0;PGC2075066;2075066;9,1214035;36,1064736;928884,785874657
-31;2;22;1;0;PGC2075166;2075166;11,7134511;36,1137119;868419,628252509
-24;14;20;1;1;PGC2075286;2075286;9,9880059;36,1208621;794502,144058784
-26;23;25;1;0;PGC2075594;2075594;9,2401975;36,1386093;983735,070354164
-30;17;26;1;0;PGC2075617;2075617;9,9830526;36,1396851;995194,587504495
-23;17;21;1;1;PGC2075827;2075827;9,5039587;36,152633;823695,290578175
-21;13;18;1;1;PGC2076073;2076073;9,8535701;36,1651215;720981,454982035
-21;13;18;1;1;PGC2076455;2076455;9,9337049;36,1896837;705734,765081267
-32;7;24;1;0;PGC2076671;2076671;11,0950141;36,2032766;933032,704783781
-31;0;23;1;0;PGC2076734;2076734;11,9377664;36,207402;888248,440434973
-16;19;18;1;0;PGC2076773;2076773;8,7264093;36,2097831;719060,444081715
-34;2;25;1;0;PGC2076854;2076854;11,6836664;36,2143047;973829,007762726
-21;15;19;1;1;PGC2076911;2076911;9,6343161;36,2178475;730833,693976285
-17;30;25;1;1;PGC2077037;2077037;8,0298403;36,2259842;983646,606940532
-17;20;19;1;0;PGC2077205;2077205;8,6461753;36,2351016;759531,541651172
-20;7;16;1;1;PGC2077490;2077490;10,6065685;36,2533393;622871,9668464
-21;22;22;1;0;PGC2077594;2077594;8,8960215;36,2590322;862456,355582381
-11;18;16;1;1;PGC2077677;2077677;8,0511119;36,2645151;611028,705947943
-24;25;25;1;1;PGC2077890;2077890;8,9421816;36,2765077;985417,906531925
-17;30;25;1;1;PGC2078303;2078303;8,0318407;36,3012287;975572,222745934
-17;30;26;1;1;PGC2078515;2078515;8,0314984;36,3134213;991312,637777719
-19;10;16;1;1;PGC2078847;2078847;10,037413;36,3325164;619035,884207637
-17;20;19;1;0;PGC2079026;2079026;8,6734514;36,3433515;747948,366058149
-25;22;25;1;1;PGC2079071;2079071;9,2067078;36,3461627;960179,118936113
-21;13;18;1;1;PGC2079179;2079179;9,9357905;36,3514055;717304,445452634
-16;21;19;1;1;PGC2079398;2079398;8,5539891;36,3648886;757874,27896419
-21;14;18;1;1;PGC2079459;2079459;9,6404862;36,3683656;720993,568769592
-22;12;18;1;0;PGC2079550;2079550;10,0969624;36,3739582;717262,135458017
-24;8;19;1;0;PGC2079599;2079599;10,7924769;36,3769238;722987,585663399
-17;20;19;1;0;PGC2079791;2079791;8,6448282;36,3887974;753872,383964814
-22;18;21;1;1;PGC2080036;2080036;9,3290147;36,4048619;811954,451867951
-22;12;18;1;0;PGC2080279;2080279;10,0945105;36,4190128;717253,037186552
-26;21;25;1;1;PGC2080328;2080328;9,4571085;36,4214178;954472,604191354
-21;13;18;1;1;PGC2080527;2080527;9,9376226;36,4320462;713469,294092048
-25;11;20;1;0;PGC2080717;2080717;10,3576836;36,4438265;771346,92602152
-19;10;16;1;1;PGC2080792;2080792;10,1698753;36,4486438;609310,913232506
-14;16;16;1;1;PGC2081030;2081030;8,7766876;36,4612179;620850,647755708
-31;0;23;1;0;PGC2081082;2081082;11,9129407;36,4638214;890156,024303672
-25;22;25;1;1;PGC2081223;2081223;9,2746757;36,4733041;954422,307507499
-23;11;19;1;1;PGC2081245;2081245;10,3460724;36,4744021;740258,436485928
-31;3;23;1;0;PGC2081373;2081373;11,5490545;36,4816587;884290,908026189
-21;12;18;1;1;PGC2081363;2081363;9,9341243;36,4803661;703547,144411047
-29;15;24;1;1;PGC2081546;2081546;10,1295132;36,4907375;934596,527302454
-25;22;25;1;1;PGC2081619;2081619;9,2857157;36,4957389;958198,93370185
-24;16;21;1;0;PGC2081805;2081805;9,6993469;36,505257;829500,017430871
-27;15;23;1;0;PGC2081828;2081828;10,0106242;36,5061188;881922,764509005
-14;25;21;1;1;PGC2082604;2082604;8,018879;36,5486527;825406,033520116
-15;17;17;1;0;PGC2082944;2082944;8,6920367;36,5700256;649661,696809888
-20;13;18;1;1;PGC2083088;2083088;9,817233;36,5785043;694021,407803483
-21;20;22;1;1;PGC2083127;2083127;9,1128095;36,5807056;835213,364846465
-20;19;21;1;0;PGC2083224;2083224;9,0557366;36,5861678;794480,59514331
-18;25;23;1;0;PGC2083348;2083348;8,3754824;36,5925537;886049,470837888
-20;15;19;1;0;PGC2083527;2083527;9,5831345;36,6014511;726711,578948255
-29;14;24;1;0;PGC2083586;2083586;10,258767;36,6048227;909404,965747725
-21;13;18;1;1;PGC2083553;2083553;9,9438409;36,6028819;715366,486404666
-24;22;24;1;0;PGC2083653;2083653;9,1614359;36,6089196;921217,724964637
-20;13;18;1;1;PGC2083808;2083808;9,7606762;36,6162989;703509,628013399
-16;14;16;1;1;PGC2083844;2083844;9,2017792;36,6186224;614916,448428268
-28;6;22;1;0;PGC2083920;2083920;11,1097965;36,6234855;835448,484397954
-18;25;23;1;0;PGC2084201;2084201;8,3434162;36,6389311;881781,799780816
-18;24;23;1;0;PGC2084497;2084497;8,5015549;36,6536304;868511,110497658
-24;22;25;1;1;PGC2084656;2084656;9,156142;36,6616991;946286,132919985
-17;20;20;1;0;PGC2085075;2085075;8,6941344;36,6843211;769483,413913934
-21;23;23;1;1;PGC2085351;2085351;8,8193734;36,6995304;887949,018677461
-23;3;17;1;0;PGC2085426;2085426;11,3556289;36,704554;663178,649704597
-28;13;23;1;1;PGC2085533;2085533;10,2654413;36,7102447;893850,281891638
-24;15;21;1;1;PGC2085661;2085661;9,8331651;36,7179791;821632,961035318
-17;14;17;1;0;PGC2086869;2086869;9,3307624;36,7810232;645708,204517276
-28;7;22;1;0;PGC2087035;2087035;10,9787426;36,7914748;827845,632345423
-17;18;18;1;1;PGC2087212;2087212;8,8469912;36,7993626;709363,941199485
-17;20;20;1;0;PGC2087303;2087303;8,6999488;36,8053987;765496,487916638
-18;25;23;1;0;PGC2087530;2087530;8,4279561;36,8183594;893673,669284488
-13;21;19;1;1;PGC2087864;2087864;8,1408994;36,8373808;717115,681339143
-18;12;16;1;1;PGC2088470;2088470;9,6687168;36,8713653;636111,775775871
-20;6;16;1;1;PGC2088542;2088542;10,8781228;36,8749105;607422,491652581
-17;19;19;1;1;PGC2088655;2088655;8,865501;36,8809151;742135,61530599
-17;21;20;1;1;PGC2088613;2088613;8,6267305;36,8784951;765460,204708728
-22;13;19;1;1;PGC2089486;2089486;9,9400967;36,924909;738331,330987555
-28;7;22;1;0;PGC2090370;2090370;11,0174429;36,9718008;831430,26090689
-22;11;19;1;0;PGC2090407;2090407;10,2651602;36,9733142;721098,495771678
-22;13;19;1;1;PGC2090635;2090635;10,0060075;36,9834678;736406,694782669
-16;14;16;1;1;PGC2090704;2090704;9,2306398;36,9868844;618997,732780278
-20;13;18;1;1;PGC2090952;2090952;9,7415622;36,9993506;697726,600737232
-19;25;24;1;1;PGC2091486;2091486;8,5426461;37,0246434;899543,265287788
-18;25;23;1;0;PGC2091892;2091892;8,4466402;37,0445334;895684,437570907
-16;17;18;1;1;PGC2091925;2091925;8,9034648;37,0460571;691862,466408119
-23;20;23;1;1;PGC2092225;2092225;9,2555124;37,0617125;870440,054498783
-17;28;25;1;1;PGC2092338;2092338;8,1270565;37,0668484;958096,484719541
-18;25;23;1;0;PGC2092832;2092832;8,4293973;37,0915833;887896,7240669
-23;10;19;1;0;PGC2093059;2093059;10,3598312;37,1035533;740262,655299262
-19;9;16;1;1;PGC2093295;2093295;10,2349761;37,1158491;619023,232435944
-26;21;25;1;1;PGC2094045;2094045;9,3620348;37,1530883;954447,30638007
-21;7;17;1;1;PGC2095031;2095031;10,7347552;37,1988878;649793,361174087
-23;20;23;1;1;PGC2095160;2095160;9,2357224;37,2038214;882194,051524933
-20;12;18;1;0;PGC2095324;2095324;9,8578336;37,2105972;674846,249250944
-10;18;16;1;1;PGC2095393;2095393;8,0148189;37,2138575;614821,985984955
-20;5;16;1;1;PGC2095449;2095449;10,9106146;37,2167595;601542,754752712
-24;15;22;1;1;PGC2095582;2095582;9,8057796;37,2231182;823745,324604558
-16;14;16;1;1;PGC2095628;2095628;9,2439313;37,2250601;620874,631943892
-25;21;25;1;1;PGC2095830;2095830;9,3580343;37,2314172;954477,366282277
